Date,ISIN,maturity,coupon,liquidity_score,return_std_dev,expected_return,OAS,bid_price,ask_price,duration,issuer,sector
2025-03-06,Security17,2028-10-08,3.5,1.245211335301923,0.4856791218774308,2.1285652368209678,247.4041190831268,102.54621577722796,102.6461152194311,3.5945205479452054,Company9,Sector2
2025-03-07,Security17,2028-10-08,3.5,1.2956632119004792,1.0314670681776648,1.962427847774644,245.53735509189963,102.55945782533254,102.66340486506985,3.591780821917808,Company7,Sector5
2025-03-10,Security17,2028-10-08,3.5,1.2406719645446491,0.9088459302886172,1.6178020356625098,242.11664069391833,102.58508604598278,102.6846213085533,3.5835616438356164,Company8,Sector5
2025-03-11,Security17,2028-10-08,3.5,1.0022649343585004,0.9916828973950876,1.83859219,235.6244612964276,102.65751653679438,102.73792514298323,3.580821917808219,Company8,Sector3
2025-03-12,Security17,2028-10-08,3.5,0.9743751196526254,0.4009281341943239,1.7315288402530555,233.9430740279348,102.67203096839643,102.75020206127869,3.578082191780822,Company10,Sector5
2025-03-13,Security17,2028-10-08,3.5,1.2657272668630928,1.0250764775422148,1.295834162610175,230.44343197541713,102.69246478120951,102.79401015295178,3.5753424657534247,Company4,Sector5
2025-03-14,Security17,2028-10-08,3.5,1.2571602909403534,0.6968400903394173,0.2264567104210674,224.89084884339354,102.74609709462632,102.84695516446908,3.5726027397260274,Company3,Sector2
2025-03-17,Security17,2028-10-08,3.5,1.103926356641335,0.3443209673056903,0.2266540511770404,219.43554085513426,102.79677573076978,102.8853403174671,3.5643835616438357,Company2,Sector1
2025-03-18,Security17,2028-10-08,3.5,0.9540331831480264,0.773608671,-0.193781208,214.38798485388057,102.85095460560314,102.92749372802982,3.5616438356164384,Company6,Sector5
2025-03-19,Security17,2028-10-08,3.5,0.9081025982315144,0.8934658310733505,-1.664197146,220.74779023474406,102.78330600851622,102.85616026261322,3.558904109589041,Company2,Sector3
2025-03-20,Security17,2028-10-08,3.5,1.1987978293846304,0.6541947934427771,-1.816462691,223.44373900593365,102.73995344945791,102.83612928007773,3.5561643835616437,Company3,Sector3
2025-03-21,Security17,2028-10-08,3.5,1.072233484487732,0.4507014651973355,-1.102181993,232.96294919391502,102.643051,102.72907292200355,3.5534246575342467,Company4,Sector2
2025-03-24,Security17,2028-10-08,3.5,1.0156064156024138,0.7168528223195081,-1.076522169,229.42554466370353,102.67005545183109,102.75153440366863,3.5452054794520547,Company2,Sector2
2025-03-25,Security17,2028-10-08,3.5,1.191751359564557,0.4724291320092152,-1.515367072,233.4216480542642,102.6179211423107,102.71353165651828,3.5424657534246577,Company7,Sector2
2025-03-26,Security17,2028-10-08,3.5,0.8807896417409734,1.0349974944185234,-1.048917911,240.9980592939777,102.54848480515078,102.61914782548611,3.5397260273972604,Company10,Sector4
2025-03-27,Security17,2028-10-08,3.5,1.079534388579192,0.3751792523900271,-0.728280902,239.90656990894385,102.54784118082813,102.63444887560311,3.536986301369863,Company3,Sector5
2025-03-28,Security17,2028-10-08,3.5,1.028254600409369,0.5098557055313756,-0.826702833,238.77794097274565,102.55761211919314,102.64010579565713,3.5342465753424657,Company5,Sector1
2025-03-31,Security17,2028-10-08,3.5,1.286493877349178,0.6449681389268291,-0.756326551,234.5447727,102.57914113030809,102.68235254278191,3.526027397260274,Company7,Sector5
2025-04-01,Security17,2028-10-08,3.5,0.8329479901833157,1.051588907596555,-0.440274268,236.85752109804068,102.56960949832035,102.63643433137841,3.5232876712328767,Company5,Sector1
2025-04-02,Security17,2028-10-08,3.5,0.9903111474975332,0.4989503534068944,-0.476179332,229.77542336787937,102.6323718,102.71182138988522,3.5205479452054793,Company6,Sector2
2025-04-03,Security17,2028-10-08,3.5,1.2468667319156426,0.4221918749631979,0.1904630743734426,227.83079503741433,102.63823187249358,102.73826412203121,3.5178082191780824,Company5,Sector4
2025-04-04,Security17,2028-10-08,3.5,1.2046186485941224,0.9266924641614532,0.063469406,229.75459953533672,102.61619476732976,102.71283758421585,3.515068493150685,Company5,Sector3
2025-04-07,Security17,2028-10-08,3.5,1.0452646838246802,0.9285507959138218,-0.119022069,228.7163944477263,102.62160239298684,102.70546073567003,3.506849315068493,Company3,Sector3
2025-04-08,Security17,2028-10-08,3.5,0.8768507568721147,0.4886447335135021,0.1684972011479718,238.1828182180179,102.56609788626471,102.63644490208728,3.504109589041096,Company9,Sector3
2025-04-09,Security17,2028-10-08,3.5,1.0757692364109204,0.8966533907389408,0.1016884447747794,236.88848699962944,102.56723918270018,102.65354481099797,3.5013698630136987,Company8,Sector3
2025-04-10,Security17,2028-10-08,3.5,0.974492299,0.8334781721238486,-0.81138575,228.38347295297396,102.65352881197859,102.73170930582782,3.4986301369863013,Company8,Sector3
2025-04-11,Security17,2028-10-08,3.5,0.8208759690764793,0.3607244588470132,-0.889316902,235.08152172429223,102.58779273595937,102.65364906821708,3.495890410958904,Company7,Sector2
2025-04-14,Security17,2028-10-08,3.5,1.153718196889084,0.8686653609207806,-0.414234546,242.8979261446836,102.48327237198907,102.57583160355188,3.4876712328767123,Company5,Sector5
2025-04-15,Security17,2028-10-08,3.5,1.0063806684601115,0.8990167338265835,-1.009633626,243.4053745082889,102.48004953658183,102.56078833534873,3.484931506849315,Company10,Sector4
2025-04-16,Security17,2028-10-08,3.5,0.8670405797366159,0.3913534005198109,-0.560789529,243.10619072050733,102.48467588526822,102.55423586101497,3.4821917808219176,Company6,Sector1
2025-04-17,Security17,2028-10-08,3.5,0.9974678295830068,0.5108420695731035,0.7039293336290439,229.62554015843202,102.61210423619237,102.69212798554794,3.4794520547945207,Company3,Sector4
2025-04-18,Security17,2028-10-08,3.5,1.2475876783071735,0.8098528699127289,-0.336875126,236.5319117985584,102.52804671129441,102.62813680012432,3.4767123287671233,Company7,Sector4
2025-04-21,Security17,2028-10-08,3.5,0.9102428876430916,1.0175489281517036,-0.378104875,225.8760647145345,102.63771593389129,102.71074189676759,3.4684931506849317,Company5,Sector3
2025-04-22,Security17,2028-10-08,3.5,0.9480911839895168,1.0192833511736448,-0.693703343,227.84503815218739,102.61222981216537,102.68829222643444,3.4657534246575343,Company6,Sector2
2025-04-23,Security17,2028-10-08,3.5,0.9513707814291568,0.9211511681231818,-1.006178364,239.96899164277343,102.48514257231268,102.56146809850948,3.463013698630137,Company4,Sector5
2025-04-24,Security17,2028-10-08,3.5,1.2959300751974832,0.69578643,-0.496777138,239.0907302280276,102.47623509667928,102.58020354603097,3.4602739726027396,Company9,Sector2
2025-04-25,Security17,2028-10-08,3.5,0.9882148967407302,0.8526983842429131,-0.283306756,228.0080807,102.59701745703435,102.67629887229492,3.4575342465753423,Company2,Sector1
2025-04-28,Security17,2028-10-08,3.5,0.9086235037648552,0.4762165003544275,-0.529209946,232.3275815590065,102.54442257802971,102.61731862276157,3.4493150684931506,Company9,Sector4
2025-04-29,Security17,2028-10-08,3.5,1.0286381068721382,0.6712894787963978,-1.431500533,226.7883839789666,102.59185359925795,102.67437804325564,3.4465753424657533,Company2,Sector5
2025-04-30,Security17,2028-10-08,3.5,1.0262131384289983,0.8635392159038686,-1.156849917,225.72198126311173,102.59880031145912,102.68113020776201,3.4438356164383563,Company8,Sector5
2025-05-01,Security17,2028-10-08,3.5,1.1927645483574878,0.9055605974365823,-1.926170614,233.20373440530972,102.51218351034771,102.60787530954877,3.441095890410959,Company5,Sector3
2025-05-02,Security17,2028-10-08,3.5,0.9992056597806244,0.6359399081299661,-1.486989306,230.8474657072587,102.53988067539814,102.6200438454789,3.4383561643835616,Company8,Sector3
2025-05-05,Security17,2028-10-08,3.5,1.0169629653777783,0.5128180486224437,-0.844000044,241.33685508256522,102.42078971612726,102.50237749974461,3.430136986,Company8,Sector2
2025-05-06,Security17,2028-10-08,3.5,1.042031162405595,0.9811482428037244,-0.665425827,233.75275467822863,102.4927450924886,102.57634401978024,3.4273972602739726,Company8,Sector5
2025-05-07,Security17,2028-10-08,3.5,1.1023715257562914,0.8470356648396599,-0.132922863,224.82662242401338,102.57699354233576,102.66543338977498,3.4246575342465753,Company1,Sector2
2025-05-08,Security17,2028-10-08,3.5,1.3063028925752618,0.3540094109023687,0.1768166520893236,220.2308543268342,102.61154689036107,102.71634751866966,3.421917808219178,Company5,Sector4
2025-05-09,Security17,2028-10-08,3.5,1.1596726227374128,0.8797287259453367,0.9196751763756088,217.10790184530248,102.64521110616997,102.73824804284516,3.419178082191781,Company6,Sector3
2025-05-12,Security17,2028-10-08,3.5,1.2237619987373665,0.6367115868607345,0.5388563114512331,217.82504941933465,102.62343087012835,102.72160949860478,3.410958904109589,Company7,Sector1
2025-05-13,Security17,2028-10-08,3.5,1.1770743963741352,0.6795670125258293,-0.300427257,214.90556421544065,102.65103343887343,102.74546646585905,3.408219178082192,Company8,Sector4
2025-05-14,Security17,2028-10-08,3.5,1.2187104571702772,0.4469249711039225,-0.155397893,214.92031577283777,102.64524367046897,102.74301702943774,3.4054794520547946,Company1,Sector4
2025-05-15,Security17,2028-10-08,3.5,1.094336690377017,0.8541429930423745,-1.139046066,218.31032231964525,102.6117728815538,102.69956811907835,3.4027397260273973,Company4,Sector1
2025-05-16,Security17,2028-10-08,3.5,1.2448210360391068,0.9291927329348242,-0.144033459,208.57321001904504,102.7008732628141,102.80074139251829,3.4,Company1,Sector1
2025-05-19,Security17,2028-10-08,3.5,0.9146982737351596,0.3954532515838163,-0.746136743,204.35684867378254,102.7451765980237,102.81856000270349,3.3917808219178083,Company5,Sector3
2025-05-20,Security17,2028-10-08,3.5,1.2166853957839854,0.6237873210792608,-0.903270977,208.52078488902197,102.68667710802494,102.78428800260137,3.389041095890411,Company2,Sector3
2025-05-21,Security17,2028-10-08,3.5,1.1859376736589324,0.8171710785689033,-1.070594929,210.41816884890207,102.66462079529266,102.75976489551682,3.3863013698630136,Company10,Sector2
2025-05-22,Security17,2028-10-08,3.5,1.0531601789308154,0.4690354595457462,-1.116324348,209.11146216979702,102.67929208720693,102.76378386096695,3.3835616438356166,Company10,Sector3
2025-05-23,Security17,2028-10-08,3.5,0.8215378122153651,1.006312040884694,-1.898740808,215.60743771726274,102.61846903681646,102.68437846669585,3.3808219178082193,Company1,Sector4
2025-05-26,Security17,2028-10-08,3.5,1.0274270011717994,0.7944493430648523,-1.996768292,207.48370558861163,102.68105787183254,102.76348515257732,3.372602739726027,Company6,Sector4
2025-05-27,Security17,2028-10-08,3.5,0.8839025089972781,0.573789288,-2.149267296,203.35054905147126,102.72498424351606,102.79589699953381,3.3698630136986303,Company3,Sector5
2025-05-28,Security17,2028-10-08,3.5,1.2633018714042623,0.621344393,-2.745838683,205.23107870623855,102.68663403350263,102.78798482329196,3.367123287671233,Company9,Sector3
2025-05-29,Security17,2028-10-08,3.5,1.1319926589119196,0.4801365183424504,-1.621931941,210.9054115821728,102.63011221685169,102.72092847590535,3.3643835616438356,Company7,Sector3
2025-05-30,Security17,2028-10-08,3.5,1.0836579605461172,0.6195049626687803,-1.681709943,218.3212645349921,102.55256152031198,102.63950003647263,3.361643835616438,Company9,Sector1
2025-06-02,Security17,2028-10-08,3.5,0.9745302902609094,0.5180368027495349,-1.675198837,226.4411296741303,102.4624024967626,102.54058603850136,3.3534246575342466,Company8,Sector2
2025-06-03,Security17,2028-10-08,3.5,1.059976765389371,0.6230823080999826,-1.421912667,224.20199089180855,102.47778780732348,102.56282645466685,3.350684931506849,Company7,Sector3
2025-06-04,Security17,2028-10-08,3.5,0.942153683,0.750442436,-1.107892227,222.20305989626203,102.49889030237638,102.57447636939501,3.347945205479452,Company5,Sector4
2025-06-05,Security17,2028-10-08,3.5,1.2459176578912927,0.956589962,-0.599445977,214.5977771,102.56018713824011,102.66014324651326,3.345205479452055,Company2,Sector3
2025-06-06,Security17,2028-10-08,3.5,0.8405213187078706,0.4687270902089257,-0.473838544,218.42053005356973,102.53354747127742,102.60097988898698,3.3424657534246576,Company8,Sector4
2025-06-09,Security17,2028-10-08,3.5,0.8661540663138398,1.0044008383706993,0.5130039449707202,217.5698692319026,102.52929315946258,102.59878201298781,3.334246575342466,Company2,Sector3
2025-06-10,Security17,2028-10-08,3.5,0.8983376068126523,1.0138612677769814,0.012823207,215.8512005829477,102.54154955988844,102.61362039901948,3.3315068493150686,Company4,Sector1
2025-06-11,Security17,2028-10-08,3.5,0.9244003291446148,0.9260921037155284,0.2577345158853321,209.88534159936253,102.59735271605709,102.67151448654207,3.328767123287671,Company7,Sector2
2025-06-12,Security17,2028-10-08,3.5,0.943811508,0.7573126223704238,0.069408221,206.7122086763433,102.62497807746077,102.70069714660728,3.326027397260274,Company8,Sector2
2025-06-13,Security17,2028-10-08,3.5,1.236152521135393,0.8326753850545171,-0.804322421,204.25920672364097,102.63432203542172,102.73349471706896,3.3232876712328765,Company1,Sector4
2025-06-16,Security17,2028-10-08,3.5,0.8648176100720519,0.5008427993124489,-1.64553064,211.28833495023406,102.5656485640851,102.63503019787235,3.315068493150685,Company7,Sector2
2025-06-17,Security17,2028-10-08,3.5,1.1889632768978298,0.8416295112690334,-2.336282514,213.23017757403787,102.5288880905463,102.62427492553147,3.3123287671232875,Company6,Sector4
2025-06-18,Security17,2028-10-08,3.5,0.946551228,0.3817143726617271,-3.293387643,217.47840776001047,102.49134798844536,102.56728685679677,3.3095890410958906,Company9,Sector1
2025-06-19,Security17,2028-10-08,3.5,0.9968199567013112,0.908030804,-2.014944064,222.85176719658463,102.43062228540532,102.51059405792961,3.3068493150684932,Company6,Sector2
2025-06-20,Security17,2028-10-08,3.5,1.0954124107901424,0.8206758442605452,-1.977402495,223.61301637390292,102.4149508618684,102.50283240110433,3.304109589041096,Company10,Sector5
2025-06-23,Security17,2028-10-08,3.5,1.221674607412448,0.997977144,-1.93894515,225.4373610862145,102.37941631178658,102.4774274753331,3.2958904109589042,Company6,Sector2
2025-06-24,Security17,2028-10-08,3.5,0.988736805,0.5395844788364996,-1.149251422,223.2706286778988,102.4068702716684,102.48619355800113,3.293150684931507,Company10,Sector4
2025-06-25,Security17,2028-10-08,3.5,1.022547119065762,0.8221842816432295,-1.334633286,215.57271515517684,102.4800188,102.56205462084408,3.2904109589041095,Company1,Sector5
2025-06-26,Security17,2028-10-08,3.5,0.992211912,0.8067905892266216,-1.658100036,222.91018111020145,102.40248189407318,102.48208397743382,3.287671232876712,Company3,Sector5
2025-06-27,Security17,2028-10-08,3.5,1.156459592393723,0.5212710853111068,-1.434203529,221.53318713204092,102.40596612924848,102.49874529446753,3.2849315068493152,Company1,Sector3
2025-06-30,Security17,2028-10-08,3.5,1.1194546828628509,0.7066132618723273,-1.294255644,218.54146923434178,102.42607487459915,102.51588525073308,3.276712328767123,Company1,Sector4
2025-07-01,Security17,2028-10-08,3.5,1.1050935448801558,0.4524948207744757,-2.097032974,208.28711605975911,102.5273212319611,102.61597945854963,3.2739726027397262,Company7,Sector3
2025-07-02,Security17,2028-10-08,3.5,1.141599408223471,0.7117173594981121,-2.082240998,211.7837464150595,102.48621406567865,102.57780104442496,3.271232876712329,Company5,Sector3
2025-07-03,Security17,2028-10-08,3.5,1.0858857938692177,0.8384314499856842,-2.084509826,202.3081452,102.58125639611296,102.66837364442932,3.2684931506849315,Company1,Sector2
2025-07-04,Security17,2028-10-08,3.5,1.306353233184575,0.789349806,-1.794701209,206.05044894023882,102.53023711864257,102.63504178562208,3.265753424657534,Company3,Sector4
2025-07-07,Security17,2028-10-08,3.5,0.9589710325813878,0.661793757,-1.165442239,201.76748609838802,102.57608664184863,102.65302191261586,3.2575342465753425,Company5,Sector3
2025-07-08,Security17,2028-10-08,3.5,0.97921181,0.6428691823273267,-2.911824641,200.71703089716604,102.58206575868967,102.66062488423337,3.254794520547945,Company5,Sector4
2025-07-09,Security17,2028-10-08,3.5,1.0718889294347185,0.5744885184890856,-3.321415128,205.86848469993797,102.52176103799884,102.60775536130645,3.252054794520548,Company5,Sector3
2025-07-10,Security17,2028-10-08,3.5,1.204038850229952,0.8320744139352123,-2.330736599,196.2576205189195,102.61075579025925,102.70735209172139,3.249315068493151,Company3,Sector1
2025-07-11,Security17,2028-10-08,3.5,1.0401317252080855,0.6903928217801998,-1.988564097,193.5648810034356,102.6409348,102.72438132610021,3.2465753424657535,Company3,Sector3
2025-07-14,Security17,2028-10-08,3.5,0.855870427,0.3691479103181871,-1.747386971,195.73607395969893,102.61429330134492,102.68295713042225,3.2383561643835614,Company9,Sector2
2025-07-15,Security17,2028-10-08,3.5,1.1234985528632635,0.3236175440501769,-1.300008585,195.94940095276274,102.59743535372064,102.68757015699873,3.2356164383561645,Company10,Sector5
2025-07-16,Security17,2028-10-08,3.5,1.0485427070348667,0.635382939,-0.967619762,196.9356825256082,102.58641209969275,102.67053342800813,3.232876712328767,Company1,Sector3
2025-07-17,Security17,2028-10-08,3.5,1.2949638821613605,0.7191721865404351,-0.853629276,194.57083293253282,102.59678415152102,102.70067508620302,3.230136986,Company3,Sector1
2025-07-18,Security17,2028-10-08,3.5,1.2507954919123732,0.8188573792114627,-1.3608576,201.15105430614946,102.52730164523769,102.62764908700103,3.2273972602739724,Company5,Sector2
2025-07-21,Security17,2028-10-08,3.5,1.1369569930225008,0.9252679388667284,-0.708040331,203.9583219996819,102.49133602128192,102.5825505534596,3.219178082191781,Company10,Sector2
2025-07-22,Security17,2028-10-08,3.5,1.2809500001521967,0.3571077337346215,-0.693137202,201.9247038737203,102.50241431883467,102.60518096324068,3.2164383561643834,Company6,Sector1
2025-07-23,Security17,2028-10-08,3.5,1.0275749105883392,0.648860828,-1.220624196,201.00875636996355,102.51800610463667,102.60044525169505,3.213698630136986,Company1,Sector5
2025-07-24,Security17,2028-10-08,3.5,1.1228217357333907,0.6652429082277433,-1.848450187,205.58779530568322,102.4634151430099,102.55349564734946,3.210958904109589,Company5,Sector3
2025-07-25,Security17,2028-10-08,3.5,1.019053027,0.7895079542587774,-1.764999623,209.88758225585485,102.41968053738734,102.50143600014178,3.208219178082192,Company6,Sector4
2025-07-28,Security17,2028-10-08,3.5,1.2702031923011343,0.6820934646807093,-2.163273694,216.9572858,102.32553791836776,102.42744237972153,3.2,Company8,Sector5
2025-07-29,Security17,2028-10-08,3.5,0.8562226303989668,0.7151847074213562,-1.691574451,225.27118578943166,102.2533159533349,102.32200803856863,3.197260273972603,Company2,Sector1
2025-07-30,Security17,2028-10-08,3.5,0.9884794104653768,0.5896645056089562,-1.788912605,215.13130249643686,102.34759884571454,102.42690148209059,3.1945205479452055,Company5,Sector5
2025-07-31,Security17,2028-10-08,3.5,0.9734076983613704,1.0115557958182126,-1.466886548,217.21619995870722,102.32295812740826,102.4010516070817,3.191780821917808,Company6,Sector1
2025-08-01,Security17,2028-10-08,3.5,1.1431732153818868,0.6402396288611143,-1.173547894,211.40094920846067,102.37162730812996,102.4633405485419,3.1890410958904107,Company1,Sector4
2025-08-04,Security17,2028-10-08,3.5,1.1718834092249686,0.637118276,-1.302618252,209.70440270609726,102.37599475100085,102.47001132119236,3.180821917808219,Company8,Sector2
2025-08-05,Security17,2028-10-08,3.5,1.1193591531787477,1.0153640828504469,-1.315047813,218.2933838070825,102.2863692443446,102.37617195642835,3.1780821917808217,Company1,Sector2
2025-08-06,Security17,2028-10-08,3.5,1.014394329256992,0.9236622765363176,-1.635119597,219.3137247,102.27621010125232,102.3575918111628,3.175342465753425,Company5,Sector2
2025-08-07,Security17,2028-10-08,3.5,1.2605125699623116,0.9582928944173134,-1.453473545,224.7124674200563,102.20725254234556,102.30837955513393,3.1726027397260275,Company5,Sector3
2025-08-08,Security17,2028-10-08,3.5,1.2071536851282163,1.0109136816856956,-2.19580988,217.22890090787985,102.28189002091558,102.37873621591793,3.169863014,Company2,Sector4
2025-08-11,Security17,2028-10-08,3.5,1.2860515841462892,0.549120603,-1.530447585,214.14341180200495,102.29843659568628,102.40161252434866,3.1616438356164385,Company8,Sector1
2025-08-12,Security17,2028-10-08,3.5,1.190614415904829,0.5480642689582252,-1.793609436,223.5307352778771,102.20238830156454,102.29790760230965,3.158904109589041,Company1,Sector2
2025-08-13,Security17,2028-10-08,3.5,1.0771345124847915,0.7598206999737045,-1.485513943,221.91740033316458,102.2194758398396,102.30589100000107,3.1561643835616437,Company5,Sector1
2025-08-14,Security17,2028-10-08,3.5,1.0418109948957552,0.5890580132683969,-1.471305127,221.80190460790914,102.2181280080538,102.30170927198917,3.1534246575342464,Company2,Sector4
2025-08-15,Security17,2028-10-08,3.5,0.9003257202005119,0.4910335838725313,-2.416014823,232.64468832993737,102.10913527927136,102.18136561857145,3.1506849315068495,Company9,Sector5
2025-08-18,Security17,2028-10-08,3.5,1.2437725890046647,1.1647971421882235,-2.518643597,231.32743975227004,102.09695579871686,102.19673981476825,3.1424657534246574,Company10,Sector4
2025-08-19,Security17,2028-10-08,3.5,0.8791866220326687,0.8815441331045397,-1.671403011,235.4647699080059,102.065403,102.13593745684845,3.1397260273972605,Company8,Sector4
2025-08-20,Security17,2028-10-08,3.5,0.9339802627589152,0.922951644,-0.791401635,232.08818416120292,102.0937195539579,102.16864989279532,3.136986301369863,Company6,Sector1
2025-08-21,Security17,2028-10-08,3.5,0.9424901716675758,0.4594850207975933,-0.503884385,228.0697441015751,102.13046524634129,102.20607830876872,3.1342465753424658,Company2,Sector1
2025-08-22,Security17,2028-10-08,3.5,1.188604339090599,0.7918940390110581,-0.770821663,235.18214329731643,102.04402593756767,102.13938397608617,3.1315068493150684,Company6,Sector2
2025-08-25,Security17,2028-10-08,3.5,1.191536535124225,1.0412905577248546,-0.588698758,226.37672107418274,102.12199215270151,102.21758543221073,3.1232876712328768,Company7,Sector5
2025-08-26,Security17,2028-10-08,3.5,0.9219524124025448,0.4500036542753275,0.2136951942053544,219.90314164572038,102.1950376,102.26900294237535,3.1205479452054794,Company10,Sector2
2025-08-27,Security17,2028-10-08,3.5,1.0151894583168477,1.0726785439679036,-0.213665259,219.3285486363713,102.19323407224357,102.27467957289167,3.117808219178082,Company9,Sector3
2025-08-28,Security17,2028-10-08,3.5,0.8644435261579568,0.7747145774174424,-0.94567566,217.65210388275364,102.21248975607023,102.28184137826563,3.115068493150685,Company8,Sector4
2025-08-29,Security17,2028-10-08,3.5,1.2850634975185902,0.4805736888653779,-0.515284619,218.0418286402931,102.18769248282932,102.29078914036707,3.1123287671232878,Company2,Sector3
2025-09-01,Security17,2028-10-08,3.5,1.0532595649924144,0.6147362343157269,-0.257435127,220.58933608011696,102.1591177414618,102.2436174886572,3.1041095890410957,Company4,Sector1
2025-09-02,Security17,2028-10-08,3.5,0.8435793857761904,1.0037313331883184,-0.052582307,214.2049712065781,102.22891942493874,102.29659718188165,3.1013698630136988,Company5,Sector4
2025-09-03,Security17,2028-10-08,3.5,1.2021335194396945,0.83300041,-1.207723413,209.57510036522115,102.25800953495613,102.3544529776402,3.0986301369863014,Company2,Sector3
2025-09-04,Security17,2028-10-08,3.5,1.0786580623375737,0.6289847040708387,-1.774912378,210.55639933295816,102.24898034664368,102.33551773648306,3.095890410958904,Company4,Sector5
2025-09-05,Security17,2028-10-08,3.5,1.314673532358996,0.7760733689425463,-2.05500855,209.5922396259875,102.24545660168447,102.35092878045326,3.0931506849315067,Company8,Sector1
2025-09-08,Security17,2028-10-08,3.5,0.8686308686774928,1.079075840261598,-1.555734796,209.6615812,102.2508463,102.32053387727564,3.084931506849315,Company10,Sector4
2025-09-09,Security17,2028-10-08,3.5,1.1257177525085993,0.5006072350592073,-0.653644081,208.04925411998025,102.25312372286317,102.3434365656438,3.0821917808219177,Company6,Sector3
2025-09-10,Security17,2028-10-08,3.5,0.8588222999926631,0.5721779988670835,-0.411506628,206.09127296430134,102.27996774270804,102.34886839136789,3.0794520547945203,Company6,Sector2
2025-09-11,Security17,2028-10-08,3.5,1.2824614567761792,0.8946760312972262,-0.642013883,198.14733010248014,102.34051145300333,102.44339935688504,3.0767123287671234,Company9,Sector4
2025-09-12,Security17,2028-10-08,3.5,1.0115897706748445,0.6725685579112234,-0.283924883,199.31685279805643,102.33545547156655,102.41661218044305,3.073972602739726,Company2,Sector5
2025-09-15,Security17,2028-10-08,3.5,0.9313446444051832,0.5970075668419372,0.3079279288107174,189.00336425786855,102.4327864107406,102.50750530209443,3.0657534246575344,Company3,Sector5
2025-09-16,Security17,2028-10-08,3.5,1.1854632807926906,0.6649994440339887,-0.219430873,190.92162607446065,102.39897240080025,102.49407844195655,3.063013698630137,Company3,Sector4
2025-09-17,Security17,2028-10-08,3.5,1.0382468800736493,0.5264901327419768,-0.395488669,197.69681723257582,102.33139814166044,102.4146934677212,3.0602739726027397,Company6,Sector1
2025-09-18,Security17,2028-10-08,3.5,0.8798725202603033,0.8697427496366404,-1.0113597,198.7079943973142,102.32345223749229,102.39404168001658,3.0575342465753423,Company2,Sector1
2025-09-19,Security17,2028-10-08,3.5,1.080037835632207,0.3916300009301571,-1.918659504,193.59111256200438,102.36403251325555,102.45068059802566,3.0547945205479454,Company3,Sector4
2025-09-22,Security17,2028-10-08,3.5,0.9019706588061078,0.9555304025202672,-0.900660555,201.07813925766004,102.28255726794113,102.35491957556216,3.0465753424657533,Company3,Sector1
2025-09-23,Security17,2028-10-08,3.5,0.8342441571139387,0.3757091268679952,0.05290917,196.86204405883697,102.32463146276925,102.39156028327884,3.043835616438356,Company7,Sector3
2025-09-24,Security17,2028-10-08,3.5,0.9950872880482504,0.7607737477377929,0.2971474653940366,198.10482735597571,102.30150085694527,102.38133362283907,3.041095890410959,Company10,Sector5
2025-09-25,Security17,2028-10-08,3.5,1.2743028603191229,0.5202013400416974,0.1424950826702487,199.41775991338974,102.27290252690148,102.37513589190124,3.0383561643835617,Company10,Sector3
2025-09-26,Security17,2028-10-08,3.5,1.2487872374907931,0.6939588715260109,-0.155867837,195.43176606945926,102.31093687787927,102.41112320362092,3.0356164383561643,Company7,Sector2
2025-09-29,Security17,2028-10-08,3.5,1.050263405001343,1.0166217178247006,-1.008978118,193.21778900127157,102.32989644925391,102.41415582382874,3.0273972602739727,Company1,Sector2
2025-09-30,Security17,2028-10-08,3.5,1.2521158032389388,0.7811448183716538,-1.047618451,191.55410245148877,102.33498154187419,102.43543490811902,3.0246575342465754,Company7,Sector2
2025-10-01,Security17,2028-10-08,3.5,1.2840954524989463,0.4036259555315484,-0.745726011,184.92130924365992,102.3979820622875,102.50100105657663,3.021917808219178,Company2,Sector1
2025-10-02,Security17,2028-10-08,3.5,1.0909393039029522,0.6502812650719518,-1.761609557,180.68594961821816,102.44539640892218,102.53291908467021,3.0191780821917806,Company1,Sector4
2025-10-03,Security17,2028-10-08,3.5,0.8842241206623946,0.5731699020540841,-1.148139195,184.04656593787863,102.41520208373544,102.48614064165929,3.0164383561643837,Company6,Sector5
2025-10-06,Security17,2028-10-08,3.5,1.2909097327451762,0.6335339644281185,-0.767819734,180.99822219248165,102.41853474352109,102.5221004263733,3.0082191780821916,Company1,Sector3
2025-10-07,Security17,2028-10-08,3.5,1.0863104508955157,0.9273419343354284,-0.111966566,178.9643008304988,102.44377433017195,102.53092564740405,3.0054794520547947,Company6,Sector5
2025-10-08,Security17,2028-10-08,3.5,1.1120821299562262,0.3570377921011387,0.5239386464194973,178.70847515348777,102.47430969343567,102.56352859252301,3.0027397260273974,Company10,Sector4
2025-10-09,Security17,2028-10-08,3.5,1.044938377,0.5059073344882071,-0.040601301,174.8499221797204,102.51207968869011,102.59591185278188,3,Company9,Sector3
2025-10-10,Security17,2028-10-08,3.5,1.1911224674527263,0.8012465535847969,-0.237866931,176.8878657063628,102.48157996620763,102.57714002635221,2.9972602739726026,Company10,Sector4
2025-10-13,Security17,2028-10-08,3.5,1.2553135217377958,0.8761878776743469,-0.628099907,177.04863096260055,102.46539004581938,102.56609995509855,2.989041095890411,Company3,Sector3
